P402A,DOMINIO,P401A,CCDD,CCPP,CCDI,REGION,CONGLOMERADO,FACTOR,ESTRATO,ANIO
25.0,1.0,10.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
18.0,1.0,9.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
25.0,1.0,2.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
8.0,1.0,10.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
5.0,1.0,10.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
15.0,1.0,2.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
3.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
15.0,1.0,3.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
30.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
25.0,1.0,9.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
3.0,1.0,10.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
3.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,2.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,3.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
15.0,1.0,2.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
12.0,1.0,14.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
2.0,1.0,3.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
3.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
16.0,1.0,2.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
70.0,1.0,9.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01099,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
8.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
10.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
8.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
4.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
15.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
6.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
12.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
5.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
15.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
28.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
14.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
19.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
3.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
4.0,1.0,9.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
21.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
20.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
20.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
8.0,1.0,2.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
25.0,1.0,10.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
4.0,1.0,4.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
1.0,1.0,1.0,20,01,09,1.0,01109,124.66256157635468,,2017.0
9.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
4.0,1.0,4.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
16.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
3.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
16.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
3.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
15.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
5.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
17.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
13.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
15.0,1.0,10.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
4.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
24.0,1.0,9.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
49.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
10.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
17.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
14.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
6.0,1.0,10.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
5.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
14.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
0.0,1.0,4.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
6.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
6.0,1.0,10.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
7.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
32.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
3.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
9.0,1.0,2.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
22.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
3.0,1.0,1.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
7.0,1.0,15.0,20,01,09,1.0,01132,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
8.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
9.0,1.0,2.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
4.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
7.0,1.0,2.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
13.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,10.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
8.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
10.0,1.0,2.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,10.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,10.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
4.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
8.0,1.0,3.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
4.0,1.0,2.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,10.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,1.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
7.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,2.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
12.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
0.0,1.0,14.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
5.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
10.0,1.0,15.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
3.0,1.0,10.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,07,1.0,01153,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
12.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
0.0,1.0,4.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
2.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
7.0,1.0,15.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
3.0,1.0,16.0,20,01,08,1.0,01184,124.66256157635468,,2017.0
8.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,3.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
5.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
6.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,3.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
2.0,1.0,3.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,3.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,15.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
6.0,1.0,15.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
8.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
7.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
6.0,1.0,9.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
4.0,1.0,2.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
3.0,1.0,10.0,20,01,10,1.0,01188,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
6.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
5.0,1.0,9.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
15.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
6.0,1.0,10.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
3.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
3.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
10.0,1.0,1.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
10.0,1.0,10.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
40.0,1.0,9.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
4.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
6.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
3.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
80.0,1.0,9.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
5.0,1.0,10.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
56.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
20.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
5.0,1.0,2.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
3.0,1.0,16.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
7.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
100.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
8.0,1.0,2.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
7.0,1.0,15.0,20,01,10,1.0,01193,124.6625615763547,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
3.0,1.0,10.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
4.0,1.0,3.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
5.0,1.0,15.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
2.0,1.0,16.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
8.0,1.0,2.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
3.0,1.0,10.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
4.0,1.0,10.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
12.0,1.0,9.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
5.0,1.0,2.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
7.0,1.0,9.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
5.0,1.0,9.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
3.0,1.0,10.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
5.0,1.0,15.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
8.0,1.0,9.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
3.0,1.0,3.0,20,01,10,1.0,01206,134.25198938992042,,2017.0
6.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
12.0,1.0,2.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,2.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
5.0,1.0,14.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
4.0,1.0,2.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,16.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
3.0,1.0,2.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,10.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
10.0,1.0,14.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
3.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,4.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
2.0,1.0,10.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
5.0,1.0,3.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
3.0,1.0,15.0,20,01,10,1.0,01214,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,4.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
5.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,14.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
40.0,1.0,9.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
8.0,1.0,10.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
8.0,1.0,2.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,14.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
4.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
25.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
9.0,1.0,1.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
8.0,1.0,3.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
10.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,10.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
3.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,14.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
5.0,1.0,9.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
18.0,1.0,10.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
6.0,1.0,4.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,14.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
8.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
18.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
6.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
5.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,14.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
3.0,1.0,10.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
4.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
1.0,1.0,16.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
0.0,1.0,4.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
10.0,1.0,15.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
13.0,1.0,3.0,20,08,05,1.0,01241,124.66256157635468,,2017.0
8.0,1.0,14.0,20,08,04,1.0,01282,134.25198938992042,,2017.0
5.0,1.0,15.0,20,08,04,1.0,01282,134.25198938992042,,2017.0
